Work Order Number,Primary Resident,Created At,Amount,Resident Requested
75888-1,"Davis, Scott P.",2020-09-18 00:00:00,0.0,Yes
75941-1,"Collins, Paul G.",2020-09-20 00:00:00,0.0,Yes
76013-1,"Cooper, Jason D.",2020-09-21 00:00:00,0.0,Yes
76054-1,"Kelly, Rachel W.",2020-09-22 00:00:00,0.0,Yes
76076-1,"Torres, Laura D.",2020-09-23 00:00:00,0.0,Yes
76077-1,"Cooper, Jason D.",2020-09-23 00:00:00,0.0,Yes
76155-1,"Brooks, George V.",2020-09-24 00:00:00,0.0,Yes
76167-1,"Ward, Douglas E.",2020-09-25 00:00:00,0.0,No
76207-1,"Campbell, Raymond C.",2020-09-26 00:00:00,0.0,Yes
76215-1,"Harris, Walter D.",2020-09-26 00:00:00,0.0,Yes
76281-1,"Campbell, Raymond C.",2020-09-28 00:00:00,0.0,Yes
76299-1,"Cooper, Jason D.",2020-09-28 00:00:00,0.0,Yes
76694-1,"Walker, Eric K.",2020-10-07 00:00:00,0.0,Yes
76778-1,"Brooks, George V.",2020-10-09 00:00:00,0.0,Yes
76779-1,"Brooks, George V.",2020-10-09 00:00:00,0.0,Yes
76819-1,"Cruz, Christopher C.",2020-10-10 00:00:00,0.0,Yes
76821-1,"Jackson, Jessica Q.",2020-10-10 00:00:00,0.0,Yes
76959-1,"Kelly, Rachel W.",2020-10-14 00:00:00,0.0,Yes
77012-1,"Allen, Joan B.",2020-10-15 00:00:00,0.0,Yes
77013-1,"Allen, Joan B.",2020-10-15 00:00:00,0.0,Yes
77016-1,"Smith, Matthew K.",2020-10-15 00:00:00,0.0,No
77030-1,"Martin, Megan Y.",2020-10-15 00:00:00,0.0,Yes
77181-1,"Wood, Ryan M.",2020-10-19 00:00:00,0.0,No
77200-1,"Green, Amanda M.",2020-10-19 00:00:00,0.0,No
77224-1,"Cox, Larry U.",2020-10-19 00:00:00,0.0,Yes
77231-1,"Wood, Ryan M.",2020-10-20 00:00:00,0.0,Yes
77327-1,"Parker, Joyce A.",2020-10-22 00:00:00,0.0,Yes
77422-1,"Richardson, Donald L.",2020-10-23 00:00:00,0.0,Yes
77443-1,"Brooks, George V.",2020-10-25 00:00:00,0.0,Yes
77674-1,"Richardson, Donald L.",2020-10-29 00:00:00,0.0,Yes
77677-1,"Parker, Joyce A.",2020-10-29 00:00:00,0.0,No
77805-1,"Edwards, Heather S.",2020-11-01 00:00:00,0.0,Yes
77809-1,"Brooks, George V.",2020-11-01 00:00:00,0.0,Yes
77813-1,"Ramirez, Henry H.",2020-11-02 00:00:00,0.0,Yes
77814-1,"Ramirez, Henry H.",2020-11-02 00:00:00,0.0,Yes
77819-1,"Gutierrez, Laura H.",2020-11-02 00:00:00,0.0,Yes
77841-1,"Gonzalez, Amy R.",2020-11-02 00:00:00,0.0,No
77868-1,"Campbell, Raymond C.",2020-11-02 00:00:00,0.0,Yes
77918-1,"Campbell, Raymond C.",2020-11-04 00:00:00,0.0,Yes
78005-1,"Howard, Betty Y.",2020-11-05 00:00:00,0.0,Yes
78071-1,"White, Deborah E.",2020-11-08 00:00:00,0.0,Yes
78080-1,"Campbell, Raymond C.",2020-11-08 00:00:00,0.0,Yes
78083-1,"Ward, Douglas E.",2020-11-08 00:00:00,0.0,Yes
78162-1,"Brooks, George V.",2020-11-10 00:00:00,0.0,Yes
78783-1,"Perez, Adam T.",2020-11-30 00:00:00,0.0,No
78856-1,"Kim, Christine E.",2020-12-01 00:00:00,0.0,No
78894-1,"Rivera, John K.",2020-12-02 00:00:00,0.0,No
78908-1,"Ortiz, Jack A.",2020-12-02 00:00:00,0.0,No
79003-1,"Turner, Richard N.",2020-12-04 00:00:00,0.0,Yes
79011-1,"Richardson, Donald L.",2020-12-04 00:00:00,0.0,No
79029-1,"Davis, Scott P.",2020-12-04 00:00:00,0.0,Yes
79363-1,"Brooks, George V.",2020-12-13 00:00:00,0.0,Yes
79387-1,"Turner, Richard N.",2020-12-14 00:00:00,0.0,Yes
79424-1,"Kim, Christine E.",2020-12-15 00:00:00,0.0,No
79446-1,"Edwards, Maria Q.",2020-12-15 00:00:00,0.0,Yes
79447-1,"Edwards, Maria Q.",2020-12-15 00:00:00,0.0,Yes
79525-1,"Campbell, Raymond C.",2020-12-17 00:00:00,0.0,Yes
79538-1,"Campbell, Raymond C.",2020-12-17 00:00:00,0.0,Yes
79559-1,"Brooks, George V.",2020-12-18 00:00:00,0.0,Yes
79578-1,"Jackson, Jessica Q.",2020-12-18 00:00:00,0.0,No
79646-1,"Williams, Daniel V.",2020-12-21 00:00:00,0.0,Yes
79665-1,"Wood, Lauren P.",2020-12-21 00:00:00,0.0,Yes
79700-1,"Ortiz, Jack A.",2020-12-22 00:00:00,0.0,No
79735-1,"Howard, Betty Y.",2020-12-24 00:00:00,0.0,Yes
80166-1,"Taylor, Steven L.",2021-01-08 00:00:00,0.0,Yes
80175-1,"Jackson, Jessica Q.",2021-01-08 00:00:00,0.0,Yes
80189-1,"Jackson, Jessica Q.",2021-01-09 00:00:00,0.0,Yes
80709-1,"Campbell, Raymond C.",2021-01-25 00:00:00,0.0,Yes
80723-1,"Gonzalez, Amy R.",2021-01-25 00:00:00,0.0,Yes
80838-1,"Sanchez, Kyle U.",2021-01-28 00:00:00,0.0,Yes
80885-1,"Brooks, George V.",2021-01-29 00:00:00,0.0,Yes
80889-1,"Turner, Carolyn L.",2021-01-29 00:00:00,0.0,No
80923-1,"Ward, Douglas E.",2021-01-31 00:00:00,0.0,Yes
80924-1,"Ward, Douglas E.",2021-01-31 00:00:00,0.0,Yes
80934-1,"Brooks, George V.",2021-01-31 00:00:00,0.0,Yes
81048-1,"Brooks, George V.",2021-02-03 00:00:00,0.0,Yes
81128-1,"Cooper, Jason D.",2021-02-05 00:00:00,0.0,No
41223-1,"Martinez, Gregory A.",2018-12-28 00:00:00,0.0,Yes
41447-1,"Martinez, Gregory A.",2019-01-04 00:00:00,0.0,Yes
41478-1,"Martinez, Gregory A.",2019-01-05 00:00:00,0.0,Yes
41873-1,"Scott, Nicole Y.",2019-01-17 00:00:00,0.0,Yes
42529-1,"Moore, Charles U.",2019-02-03 00:00:00,0.0,No
18788-1,Business Tenant 5,2016-11-21 00:00:00,0.0,No
18790-1,"Morales, Carolyn W.",2016-11-21 00:00:00,0.0,No
82158-1,"Kim, Christine E.",2021-03-02 00:00:00,0.0,No
82452-1,"Morgan, Joseph G.",2021-03-10 00:00:00,0.0,Yes
83020-1,"Rogers, Aaron N.",2021-03-25 00:00:00,0.0,No
83187-1,"Mendoza, Margaret T.",2021-03-29 00:00:00,0.0,Yes
83255-1,"Campbell, Raymond C.",2021-03-31 00:00:00,0.0,Yes
83369-1,"Richardson, Donald L.",2021-04-05 00:00:00,0.0,No
83397-1,"Williams, Daniel V.",2021-04-06 00:00:00,0.0,Yes
83441-1,"Garcia, Julie U.",2021-04-07 00:00:00,0.0,Yes
83568-1,"Roberts, Sandra Q.",2021-04-09 00:00:00,0.0,Yes
83614-1,"Kim, Robert E.",2021-04-11 00:00:00,0.0,Yes
83719-1,"Phillips, Andrew R.",2021-04-14 00:00:00,0.0,No
83821-1,"Davis, Scott P.",2021-04-18 00:00:00,0.0,Yes
83879-1,"Martin, Megan Y.",2021-04-19 00:00:00,0.0,Yes
83938-1,"Wright, Tyler N.",2021-04-21 00:00:00,0.0,No
84208-1,"Ramirez, Henry H.",2021-04-28 00:00:00,0.0,Yes
84292-1,"Kim, Nancy A.",2021-04-30 00:00:00,0.0,Yes
84447-1,"Gonzalez, Amy R.",2021-05-04 00:00:00,0.0,Yes
84462-1,"Campbell, Raymond C.",2021-05-04 00:00:00,0.0,Yes
84496-1,"Hernandez, Victoria J.",2021-05-05 00:00:00,0.0,Yes
84692-1,"Gonzalez, Amy R.",2021-05-12 00:00:00,0.0,Yes
84755-1,"Wood, Lauren P.",2021-05-14 00:00:00,0.0,Yes
84799-1,"Davis, Scott P.",2021-05-16 00:00:00,0.0,Yes
84803-1,"Mendoza, Margaret T.",2021-05-17 00:00:00,0.0,No
85074-1,"Morales, Kelly W.",2021-05-24 00:00:00,0.0,No
85123-1,"James, Brandon Q.",2021-05-25 00:00:00,0.0,Yes
85159-1,"Reed, Maria A.",2021-05-25 00:00:00,0.0,Yes
85180-1,"Peterson, Ronald C.",2021-05-25 00:00:00,0.0,Yes
85396-1,"Flores, Kenneth L.",2021-05-31 00:00:00,0.0,Yes
85441-1,"Reyes, Sarah B.",2021-06-01 00:00:00,0.0,Yes
85589-1,"Hill, Jason H.",2021-06-04 00:00:00,0.0,Yes
85621-1,"Hill, Jason H.",2021-06-05 00:00:00,0.0,Yes
85774-1,"Morales, Kelly W.",2021-06-08 00:00:00,0.0,Yes
85777-1,"Morales, Kelly W.",2021-06-08 00:00:00,0.0,Yes
85820-1,"Lee, Zachary S.",2021-06-09 00:00:00,0.0,Yes
85827-1,"Lee, Zachary S.",2021-06-09 00:00:00,0.0,Yes
85884-1,"Chavez, Dorothy L.",2021-06-10 00:00:00,0.0,Yes
86009-1,"Wood, Ryan M.",2021-06-14 00:00:00,0.0,No
86231-2,"Flores, Christine N.",2021-06-18 00:00:00,0.0,No
86239-1,"Torres, Laura D.",2021-06-18 00:00:00,0.0,Yes
86246-1,"Rivera, John K.",2021-06-18 00:00:00,0.0,No
86282-1,"Chavez, Dorothy L.",2021-06-20 00:00:00,0.0,Yes
86302-1,"Lee, Zachary S.",2021-06-21 00:00:00,0.0,Yes
86314-1,"Howard, Betty Y.",2021-06-21 00:00:00,0.0,Yes
86315-1,"Howard, Betty Y.",2021-06-21 00:00:00,0.0,Yes
86326-1,"Reyes, Sarah B.",2021-06-21 00:00:00,0.0,Yes
86341-1,"Robinson, Brenda W.",2021-06-22 00:00:00,0.0,No
86389-1,"Campbell, Raymond C.",2021-06-22 00:00:00,0.0,Yes
86478-1,"Mitchell, Kevin H.",2021-06-25 00:00:00,0.0,Yes
86557-1,"Ward, Douglas E.",2021-06-27 00:00:00,0.0,Yes
86560-1,"Campbell, Raymond C.",2021-06-28 00:00:00,0.0,Yes
86571-1,"Adams, Joshua F.",2021-06-28 00:00:00,0.0,Yes
86627-1,"Ramirez, Rebecca K.",2021-06-28 00:00:00,0.0,Yes
86642-1,"Ward, Douglas E.",2021-06-28 00:00:00,0.0,Yes
86845-1,"Watson, Edward J.",2021-07-02 00:00:00,0.0,Yes
86941-1,"Garcia, Julie U.",2021-07-06 00:00:00,0.0,Yes
86950-1,"Thompson, Benjamin K.",2021-07-06 00:00:00,0.0,Yes
86951-1,"Thompson, Benjamin K.",2021-07-06 00:00:00,0.0,Yes
87022-1,"Bailey, Mary N.",2021-07-07 00:00:00,0.0,Yes
87066-1,"Roberts, Sandra Q.",2021-07-08 00:00:00,0.0,Yes
87114-1,"Allen, Joan B.",2021-07-09 00:00:00,0.0,Yes
87115-1,"Allen, Joan B.",2021-07-09 00:00:00,0.0,Yes
87175-1,"Edwards, Heather S.",2021-07-10 00:00:00,0.0,Yes
87204-1,"Jones, Justin V.",2021-07-12 00:00:00,0.0,No
87228-1,"Flores, Kenneth L.",2021-07-12 00:00:00,0.0,Yes
87361-1,"Ortiz, Jack A.",2021-07-16 00:00:00,0.0,No
87485-1,"Stewart, Jacob M.",2021-07-19 00:00:00,0.0,Yes
87495-1,"Jackson, Jessica Q.",2021-07-19 00:00:00,0.0,Yes
87499-1,"Morgan, Joseph G.",2021-07-20 00:00:00,0.0,Yes
87546-1,"Robinson, Brenda W.",2021-07-21 00:00:00,0.0,Yes
87609-1,"Hall, Kimberly Y.",2021-07-22 00:00:00,0.0,Yes
87838-1,"Jackson, Jessica Q.",2021-07-28 00:00:00,0.0,Yes
87839-1,"Jackson, Jessica Q.",2021-07-28 00:00:00,0.0,Yes
88176-1,"Nguyen, Sharon A.",2021-08-06 00:00:00,0.0,Yes
88234-1,"Morris, Judith B.",2021-08-09 00:00:00,0.0,No
88247-1,"Hill, Jason H.",2021-08-09 00:00:00,0.0,Yes
88265-1,"Jackson, Jessica Q.",2021-08-09 00:00:00,0.0,Yes
88291-1,"Diaz, Michael P.",2021-08-10 00:00:00,0.0,Yes
88408-1,"Wilson, Donna P.",2021-08-12 00:00:00,0.0,Yes
88496-1,"Hernandez, William L.",2021-08-16 00:00:00,0.0,Yes
88497-1,"Hernandez, William L.",2021-08-16 00:00:00,0.0,Yes
88573-1,"Gomez, Lisa Q.",2021-08-17 00:00:00,0.0,No
88591-1,"Johnson, Brandon G.",2021-08-18 00:00:00,0.0,Yes
88632-1,"Kim, Robert E.",2021-08-19 00:00:00,0.0,Yes
88757-1,"Johnson, Brandon G.",2021-08-23 00:00:00,0.0,Yes
88761-1,"Reed, Samuel C.",2021-08-23 00:00:00,0.0,No
88835-1,"Phillips, Andrew R.",2021-08-24 00:00:00,0.0,No
88860-1,"Johnson, Brandon G.",2021-08-24 00:00:00,0.0,Yes
88902-1,"Reyes, Sarah B.",2021-08-25 00:00:00,0.0,Yes
88939-1,"Nelson, Jose V.",2021-08-26 00:00:00,0.0,Yes
88942-1,"Nelson, Jose V.",2021-08-26 00:00:00,0.0,Yes
88945-1,"Lee, Zachary S.",2021-08-26 00:00:00,0.0,Yes
89012-1,"Hernandez, William L.",2021-08-28 00:00:00,0.0,Yes
89030-1,"Chavez, Dorothy L.",2021-08-29 00:00:00,0.0,Yes
89148-1,"Ortiz, Jack A.",2021-08-31 00:00:00,0.0,No
89191-1,"Hughes, Karen H.",2021-08-31 00:00:00,0.0,Yes
89192-1,"Hughes, Karen H.",2021-08-31 00:00:00,0.0,Yes
89193-1,"Hughes, Karen H.",2021-08-31 00:00:00,0.0,Yes
89194-1,"Hughes, Karen H.",2021-08-31 00:00:00,0.0,Yes
89326-1,"Evans, Jonathan F.",2021-09-03 00:00:00,0.0,Yes
89335-1,"Gutierrez, Anna M.",2021-09-03 00:00:00,0.0,Yes
89424-1,"Stewart, Jacob M.",2021-09-07 00:00:00,0.0,Yes
89640-1,"Reed, Maria A.",2021-09-13 00:00:00,0.0,Yes
89647-1,"Jackson, Jessica Q.",2021-09-13 00:00:00,0.0,Yes
89648-1,"Jackson, Jessica Q.",2021-09-13 00:00:00,0.0,Yes
89685-1,"Wood, Ryan M.",2021-09-14 00:00:00,0.0,Yes
89765-1,"Perez, Adam T.",2021-09-16 00:00:00,0.0,Yes
89829-1,"Morales, Kelly W.",2021-09-19 00:00:00,0.0,Yes
89927-1,"Gutierrez, Anna M.",2021-09-22 00:00:00,0.0,Yes
89957-1,"Hernandez, Victoria J.",2021-09-22 00:00:00,0.0,Yes
89981-1,"Hill, Jason H.",2021-09-23 00:00:00,0.0,No
90145-1,"Brown, Linda J.",2021-09-28 00:00:00,0.0,Yes
90146-1,"Brown, Linda J.",2021-09-28 00:00:00,0.0,Yes
90328-1,"Roberts, Sandra Q.",2021-10-02 00:00:00,0.0,Yes
90330-1,"Cox, Larry U.",2021-10-02 00:00:00,0.0,Yes
90452-1,"Morales, Kelly W.",2021-10-05 00:00:00,0.0,Yes
90491-1,"King, Ryan H.",2021-10-06 00:00:00,0.0,No
90505-1,"Reyes, Sarah B.",2021-10-06 00:00:00,0.0,Yes
90518-1,"Anderson, Stephanie D.",2021-10-06 00:00:00,0.0,Yes
90614-1,"Martin, Megan Y.",2021-10-10 00:00:00,0.0,Yes
90620-1,"Reyes, Sarah B.",2021-10-11 00:00:00,0.0,Yes
90741-1,"Gonzalez, Amy R.",2021-10-13 00:00:00,0.0,Yes
90829-1,"Howard, Betty Y.",2021-10-17 00:00:00,0.0,Yes
90880-1,"Johnson, Brandon G.",2021-10-18 00:00:00,0.0,No
90899-1,"Evans, Jonathan F.",2021-10-19 00:00:00,0.0,Yes
90930-1,"Flores, Kenneth L.",2021-10-20 00:00:00,0.0,Yes
91333-1,"Evans, Jonathan F.",2021-11-02 00:00:00,0.0,No
91386-1,"Cabral Nunez, Stephen E.",2021-11-04 00:00:00,0.0,Yes
91412-1,"Howard, Betty Y.",2021-11-05 00:00:00,0.0,Yes
91469-1,"Edwards, Heather S.",2021-11-07 00:00:00,0.0,Yes
91537-1,"Cabral Nunez, Stephen E.",2021-11-08 00:00:00,0.0,No
91576-1,"Morris, Jeffrey D.",2021-11-09 00:00:00,0.0,No
91607-1,"Thomas, Nicholas C.",2021-11-10 00:00:00,0.0,Yes
91682-1,"Martinez, Paul C.",2021-11-12 00:00:00,0.0,Yes
91821-1,"Ortiz, Jack A.",2021-11-17 00:00:00,0.0,No
91829-1,"Sanchez, Dennis W.",2021-11-17 00:00:00,0.0,No
91836-1,"Kelly, Gary S.",2021-11-18 00:00:00,0.0,Yes
91855-1,"Chavez, Dorothy L.",2021-11-18 00:00:00,0.0,Yes
92078-1,"Bailey, Mary N.",2021-11-29 00:00:00,0.0,No
92082-1,"Garcia, Julie U.",2021-11-29 00:00:00,0.0,Yes
92248-1,"Kelly, Gary A.",2021-12-06 00:00:00,0.0,Yes
92269-1,"Wilson, Donna P.",2021-12-07 00:00:00,0.0,No
92270-1,"Ramirez, Rebecca D.",2021-12-07 00:00:00,0.0,No
92312-1,"Chavez, Dorothy L.",2021-12-08 00:00:00,0.0,Yes
92466-1,"Wilson, Donna P.",2021-12-16 00:00:00,0.0,No
92505-1,"Kelly, Gary A.",2021-12-19 00:00:00,0.0,Yes
92520-1,"Ramirez, Rebecca D.",2021-12-20 00:00:00,0.0,No
92526-1,"Cox, Larry U.",2021-12-20 00:00:00,0.0,No
92693-1,"Salinas Cortes, Katherine R.",2021-12-29 00:00:00,0.0,Yes
92708-1,"Ramirez, Rebecca D.",2021-12-30 00:00:00,0.0,Yes
92735-1,"Reyes, Sarah B.",2022-01-01 00:00:00,0.0,Yes
92744-1,"Martinez, Paul C.",2022-01-02 00:00:00,0.0,Yes
92827-1,"Campbell, Susan E.",2022-01-06 00:00:00,0.0,No
92860-1,"Kim, Christine E.",2022-01-07 00:00:00,0.0,No
92880-1,"Anderson, Stephanie D.",2022-01-07 00:00:00,0.0,Yes
92885-1,"Anderson, Stephanie D.",2022-01-08 00:00:00,0.0,Yes
92900-1,"Harris, Melissa F.",2022-01-08 00:00:00,0.0,Yes
92922-1,"Watson, Edward C.",2022-01-09 00:00:00,0.0,Yes
92928-1,"Thompson, Benjamin K.",2022-01-09 00:00:00,0.0,Yes
92949-1,"Wilson, Donna P.",2022-01-10 00:00:00,0.0,Yes
92990-1,"Adams, Joshua F.",2022-01-11 00:00:00,0.0,Yes
93005-1,"Cabral Nunez, Stephen E.",2022-01-11 00:00:00,0.0,Yes
93008-1,"Martinez, Paul C.",2022-01-12 00:00:00,0.0,Yes
93014-1,"Collins, Gregory J.",2022-01-12 00:00:00,0.0,No
93027-1,"Allen, Joan B.",2022-01-12 00:00:00,0.0,Yes
93030-1,"Brown, Linda J.",2022-01-12 00:00:00,0.0,Yes
93104-1,"Garcia, Julie U.",2022-01-16 00:00:00,0.0,Yes
93148-1,"Harris, Jerry H.",2022-01-18 00:00:00,0.0,Yes
93161-1,"Harris, Jerry H.",2022-01-18 00:00:00,0.0,Yes
93163-1,"Harris, Jerry H.",2022-01-18 00:00:00,0.0,Yes
93181-1,"Rogers, Aaron N.",2022-01-18 00:00:00,0.0,Yes
93256-1,"Richardson, Donald L.",2022-01-21 00:00:00,0.0,Yes
93266-1,"Morris, Jeffrey D.",2022-01-21 00:00:00,0.0,Yes
93317-1,"Morris, Jeffrey D.",2022-01-24 00:00:00,0.0,Yes
93336-1,"Nelson, Diane V.",2022-01-24 00:00:00,0.0,No
93418-1,"Harris, Jerry H.",2022-01-27 00:00:00,0.0,Yes
93527-1,"Evans, Jonathan Y.",2022-01-30 00:00:00,0.0,Yes
93541-1,"Ramos, Mark J.",2022-01-30 00:00:00,0.0,Yes
93542-1,"Hughes, Karen H.",2022-01-30 00:00:00,0.0,Yes
93556-1,"Wright, Jennifer Q.",2022-01-31 00:00:00,0.0,Yes
93574-1,"Mitchell, Barbara K.",2022-01-31 00:00:00,0.0,No
93575-1,"Ortiz, Jack A.",2022-01-31 00:00:00,0.0,No
93582-1,"King, Ryan H.",2022-01-31 00:00:00,0.0,No
93595-1,"Hughes, Karen H.",2022-01-31 00:00:00,0.0,Yes
93625-1,"Roberts, Sandra Q.",2022-02-01 00:00:00,0.0,Yes
93633-1,"Moore, Samantha U.",2022-02-01 00:00:00,0.0,Yes
93683-1,"Miller, Eric F.",2022-02-03 00:00:00,0.0,Yes
93723-1,"Moore, Samantha U.",2022-02-05 00:00:00,0.0,Yes
93724-1,"Moore, Samantha U.",2022-02-05 00:00:00,0.0,Yes
93766-1,"Murphy, Walter Y.",2022-02-06 00:00:00,0.0,Yes
93816-1,"Wright, Jennifer Q.",2022-02-08 00:00:00,0.0,Yes
93843-1,"Wood, Alexander R.",2022-02-09 00:00:00,0.0,Yes
93907-1,"Cruz, Charles E.",2022-02-11 00:00:00,0.0,No
93980-1,"Williams, Daniel V.",2022-02-15 00:00:00,0.0,Yes
93996-1,"Adams, Joshua F.",2022-02-16 00:00:00,0.0,Yes
94036-1,"Kim, Christine E.",2022-02-17 00:00:00,0.0,No
94051-1,"Nelson, Jose V.",2022-02-18 00:00:00,0.0,Yes
94137-1,"Sanchez, Dennis W.",2022-02-22 00:00:00,0.0,No
94138-1,"Martinez, Paul U.",2022-02-22 00:00:00,0.0,No
94178-1,"Wright, Jennifer J.",2022-02-23 00:00:00,0.0,Yes
94184-1,"Moore, Samantha U.",2022-02-23 00:00:00,0.0,Yes
94335-1,"Roberts, Peter S.",2022-03-01 00:00:00,0.0,Yes
94342-1,"Hughes, Karen H.",2022-03-01 00:00:00,0.0,No
94365-1,"Rogers, Evelyn Q.",2022-03-02 00:00:00,0.0,No
94378-1,"Taylor, Raymond N.",2022-03-02 00:00:00,0.0,No
94430-1,"Johnson, Brandon G.",2022-03-04 00:00:00,0.0,Yes
94450-1,"Stewart, Christina P.",2022-03-06 00:00:00,0.0,Yes
94474-1,"Rodriguez, Kenneth W.",2022-03-07 00:00:00,0.0,No
94495-1,"Garcia, Julie U.",2022-03-07 00:00:00,0.0,Yes
94523-1,"Rodriguez, Kenneth W.",2022-03-09 00:00:00,0.0,No
94540-1,"Garcia, Julie U.",2022-03-09 00:00:00,0.0,Yes
94581-1,"Campbell, Susan W.",2022-03-10 00:00:00,0.0,Yes
94773-1,"Morris, Jeffrey D.",2022-03-18 00:00:00,0.0,Yes
94774-1,"Johnson, Brandon G.",2022-03-18 00:00:00,0.0,Yes
94798-1,"Richardson, Donald L.",2022-03-19 00:00:00,0.0,Yes
94834-1,"Adams, Joshua F.",2022-03-21 00:00:00,0.0,No
95049-1,"Garcia, Julie U.",2022-03-29 00:00:00,0.0,Yes
95053-1,"Campbell, Susan W.",2022-03-29 00:00:00,0.0,Yes
95062-1,"Evans, Jonathan F.",2022-03-30 00:00:00,0.0,Yes
95078-1,"Cruz, Charles E.",2022-03-30 00:00:00,0.0,No
95088-1,"Wilson, Emily R.",2022-03-30 00:00:00,0.0,Yes
95149-1,"Wright, Tyler N.",2022-04-02 00:00:00,0.0,Yes
95150-1,"Cook, Victoria U.",2022-04-02 00:00:00,0.0,Yes
95154-1,"Miller, Eric F.",2022-04-03 00:00:00,0.0,Yes
95159-1,"Allen, Joan T.",2022-04-04 00:00:00,0.0,Yes
95228-1,"Morales, Kelly W.",2022-04-05 00:00:00,0.0,Yes
95261-1,"Richardson, Donald L.",2022-04-07 00:00:00,0.0,Yes
95293-1,"Adams, Joshua F.",2022-04-10 00:00:00,0.0,Yes
95402-1,"Gray, Thomas V.",2022-04-14 00:00:00,0.0,Yes
95404-1,"Evans, Jonathan F.",2022-04-14 00:00:00,0.0,Yes
95420-1,"Johnson, Brandon G.",2022-04-15 00:00:00,0.0,Yes
95439-1,"Adams, Joshua F.",2022-04-16 00:00:00,0.0,Yes
95450-1,"Wright, Tyler N.",2022-04-17 00:00:00,0.0,Yes
95489-1,"Adams, Joshua Y.",2022-04-18 00:00:00,0.0,Yes
95504-1,"Salinas Cortes, Katherine R.",2022-04-19 00:00:00,0.0,No
95527-1,"Lopez, Henry T.",2022-04-20 00:00:00,0.0,Yes
95545-1,"Wilson, Emily R.",2022-04-22 00:00:00,0.0,Yes
95552-1,"Johnson, Brandon G.",2022-04-22 00:00:00,0.0,No
95573-1,"Johnson, Brandon G.",2022-04-24 00:00:00,0.0,Yes
95613-1,"Roberts, Peter S.",2022-04-25 00:00:00,0.0,Yes
95678-1,"Lopez, Henry T.",2022-04-26 00:00:00,0.0,Yes
95703-1,"Brown, Linda J.",2022-04-27 00:00:00,0.0,No
95704-1,Business Tenant 1,2022-04-27 00:00:00,0.0,No
95730-1,"Campbell, Susan W.",2022-04-28 00:00:00,0.0,Yes
95762-1,"Johnson, Brandon G.",2022-04-29 00:00:00,314.4,Yes
95803-1,"Phillips, Andrew R.",2022-05-02 00:00:00,0.0,No
95813-1,"Rogers, Aaron N.",2022-05-02 00:00:00,0.0,Yes
95964-1,"Hernandez, Victoria J.",2022-05-08 00:00:00,0.0,Yes
95980-1,"Adams, Joshua F.",2022-05-09 00:00:00,0.0,Yes
96053-1,"Lopez, Henry T.",2022-05-11 00:00:00,0.0,Yes
96075-1,"Wright, Tyler N.",2022-05-11 00:00:00,0.0,Yes
96086-1,"Flores, Kenneth L.",2022-05-12 00:00:00,0.0,Yes
96094-1,"King, Ryan H.",2022-05-12 00:00:00,0.0,No
96109-1,"Campbell, Susan W.",2022-05-13 00:00:00,0.0,No
96223-1,"Johnson, Brandon G.",2022-05-18 00:00:00,0.0,Yes
96269-1,"Adams, Joshua F.",2022-05-20 00:00:00,0.0,No
96272-1,"Phillips, Andrew R.",2022-05-20 00:00:00,0.0,Yes
96276-1,"Mitchell, Kevin B.",2022-05-20 00:00:00,0.0,Yes
96312-1,"Campbell, Susan W.",2022-05-22 00:00:00,0.0,Yes
96322-1,"Stewart, Christina P.",2022-05-22 00:00:00,0.0,Yes
96330-1,"Cruz, Charles E.",2022-05-23 00:00:00,0.0,No
96335-1,"Evans, Jonathan F.",2022-05-23 00:00:00,0.0,Yes
96379-1,"Flores, Christine N.",2022-05-24 00:00:00,0.0,Yes
96422-1,"Williams, Debra Y.",2022-05-25 00:00:00,0.0,Yes
96431-1,"Moore, Samantha U.",2022-05-26 00:00:00,0.0,Yes
96443-1,"Johnson, Brandon G.",2022-05-26 00:00:00,699.0,Yes
96450-1,"Mitchell, Kevin H.",2022-05-27 00:00:00,0.0,Yes
96521-1,"Mitchell, Kevin B.",2022-05-30 00:00:00,0.0,Yes
96522-1,"Mitchell, Kevin B.",2022-05-30 00:00:00,0.0,Yes
96523-1,"James, Brandon Q.",2022-05-30 00:00:00,0.0,Yes
96524-1,"James, Brandon Q.",2022-05-30 00:00:00,0.0,Yes
96553-1,"Bailey, Deborah Q.",2022-05-31 00:00:00,0.0,Yes
96556-1,"Anderson, Stephanie D.",2022-05-31 00:00:00,0.0,Yes
96592-1,"Ward, Carolyn G.",2022-06-01 00:00:00,0.0,No
96607-1,"Gomez, Lisa J.",2022-06-01 00:00:00,0.0,Yes
96610-1,"Baker, Carol V.",2022-06-01 00:00:00,0.0,Yes
96626-1,"Phillips, Andrew K.",2022-06-02 00:00:00,0.0,Yes
96664-1,"Hernandez, Victoria L.",2022-06-03 00:00:00,0.0,No
96732-1,"Roberts, Peter S.",2022-06-07 00:00:00,0.0,No
96765-1,"Lopez, Henry T.",2022-06-08 00:00:00,0.0,No
96771-1,"Reed, Samuel C.",2022-06-08 00:00:00,0.0,Yes
96790-1,"Nguyen, Sharon A.",2022-06-09 00:00:00,0.0,Yes
96792-1,"Allen, Joan T.",2022-06-09 00:00:00,0.0,Yes
96798-1,"Hall, Shirley D.",2022-06-09 00:00:00,0.0,No
